,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
6526,NCT01546402,dexamethasone|long|triamcinolone acetonide,dexamethasone drug delivery system (ozurdex),Drug,cataract|cataract surgery|diabetes|diabetes mellitus|diabetic macular edema|diabetic maculopathy|diabetic retinopathy|inflammatory cystoid macular edema|macular edema,vision disorders,Neurologic Manifestations
6527,NCT01546402,dexamethasone|long|triamcinolone acetonide,,Procedure,cataract|cataract surgery|diabetes|diabetes mellitus|diabetic macular edema|diabetic maculopathy|diabetic retinopathy|inflammatory cystoid macular edema|macular edema,vision disorders,Neurologic Manifestations
6528,NCT01546688,zonisamide,zonisamide at targeted daily doses of 100-500 mg/day,Drug,refractory partial seizures,epilepsy,Central Nervous System Diseases
6529,NCT01546805,botulinum toxin|zinc,sugar pill|zinc supplement,Drug,oculofacial spasm disorders,hemifacial spasm,Neurologic Manifestations
6530,NCT01546909,dt polio|rev|tetravac|tetravac -,,Biological,"diphtheria|diphtheria, tetanus|poliomyelitis|tetanus",poliomyelitis,Neuromuscular Diseases
6531,NCT01547000,guanfacine,extended-release guanfacine (intuniv),Drug,td|tic disorders|tourette syndrome,tourette syndrome,Central Nervous System Diseases
6532,NCT01547169,insulin|insulin detemir,insulin detemir,Drug,alzheimer disease|amci|amnestic mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
6533,NCT01547715,menacwy-crm|novartis meningococcal acwy conjugate vaccine,,Biological,,"bacterial meningitis|meningitis, bacterial",Central Nervous System Diseases
6534,NCT01548430,ttp4000,ttp4000,Drug,alzheimer disease|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
6535,NCT01548521,oxytocin,oxytocin,Drug,prader-willi|prader-willi syndrome,prader-willi syndrome,Neurologic Manifestations
6536,NCT01548612,no donor|sodium nitroprusside,glucose solution|sodium nitroprusside,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
6537,NCT01549041,asenapine,asenapine 5 mg twice daily|asenapine 10 mg daily in the evening,Drug,psychotic disorders|schizoaffective disorder|schizophrenia,schizophrenia,Diseases of the nervous system
6538,NCT01549288,vig,,Behavioral,"epilepsy|infantile epileptic encephalopathy|infantile spasms|infantile spasms refractory to hormonal therapy|infantile spasms refractory to hormonal treatment|intractable|intractable infantile spasms|refractory infantile spasms|spasms, infantile","infantile spasms|spasms, infantile",Central Nervous System Diseases
6539,NCT01549288,vig,,Other,"epilepsy|infantile epileptic encephalopathy|infantile spasms|infantile spasms refractory to hormonal therapy|infantile spasms refractory to hormonal treatment|intractable|intractable infantile spasms|refractory infantile spasms|spasms, infantile","infantile spasms|spasms, infantile",Central Nervous System Diseases
6540,NCT01549834,abt-126|acetylcholinesterase inhibitors,abt-126,Drug,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
6541,NCT01549847,levocarnitine|piracetam,l-carnitine and piracetam,Drug,muscle fatigue|myalgia|postpoliomyelitis syndrome|weakness,postpoliomyelitis syndrome,Central Nervous System Diseases
6542,NCT01550107,allopurinol|xanthine oxidase inhibitor,lactose tablets|allopurinol,Drug,artery|primary sarcopenia|sarcopenia,sarcopenia,Neurologic Manifestations
6543,NCT01550484,,florbenazine f-18,Drug,dopaminergic degeneration|movement disorders|parkinson disease,parkinson disease,Central Nervous System Diseases
6544,NCT01550549,,florbetapir f 18,Drug,,neurodegenerative diseases|alzheimer disease,Neurodegenerative Diseases
6545,NCT01550796,cycloserine,,Behavioral,chronic bothersome tinnitus|tinnitus,tinnitus,Neurologic Manifestations
6546,NCT01551940,botulinum toxin type a,botox injection,Drug,amyotrophic lateral sclerosis|sialorrhea,amyotrophic lateral sclerosis,Central Nervous System Diseases
6547,NCT01552057,duloxetine,duloxetine 60 mg,Drug,fibromyalgia,fibromyalgia,Neuromuscular Diseases
6548,NCT01552434,bevacizumab|cetuximab|temsirolimus|valproic acid,,Biological,advanced malignancy|malignancy|tumor,neurofibromatosis 2,Cranial Nerve Diseases
6549,NCT01552434,bevacizumab|cetuximab|temsirolimus|valproic acid,valproic acid|temsirolimus,Drug,advanced malignancy|malignancy|tumor,neurofibromatosis 2,Cranial Nerve Diseases
6550,NCT01552434,bevacizumab|cetuximab|temsirolimus|valproic acid,,Other,advanced malignancy|malignancy|tumor,neurofibromatosis 2,Cranial Nerve Diseases
6551,NCT01552772,antipsychotics|aripiprazole|atypical,aripiprazole im depot,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
6552,NCT01553149,lenalidomide,lenalidomide,Drug,"juvenile pilocytic astrocytomas|optic nerve pathway gliomas|optic pathway gliomas|recurrent, refractory or progressive juvenile pilocytic astrocytomas|tumor",neurofibromatosis 1,Neurocutaneous Syndromes
6553,NCT01553149,lenalidomide,,Other,"juvenile pilocytic astrocytomas|optic nerve pathway gliomas|optic pathway gliomas|recurrent, refractory or progressive juvenile pilocytic astrocytomas|tumor",neurofibromatosis 1,Neurocutaneous Syndromes
6554,NCT01553318,ketotifen|mast cell stabilizer,ketotifen,Drug,allergic rhinitis|asthma|fibromyalgia|fibromyalgia -|pain,fibromyalgia,Neuromuscular Diseases
6555,NCT01554488,inhaled corticosteroid|inhaled corticosteroids|inhaled fluticasone,inhaled fluticasone propionate,Drug,asthma|chronic obstructive pulmonary disease|obstructive lung disease|sleep apnea syndromes,"sleep apnea, obstructive",Sleep Wake Disorders
6556,NCT01554787,,chinese herb astragalus membranaceus,Drug,fatigue|post-stroke depression|post-stroke fatigue|qi deficiency|stroke,stroke,Central Nervous System Diseases
6557,NCT01555333,arbaclofen,arbaclofen,Drug,fragile x syndrome,fragile x syndrome,Neurologic Manifestations
6558,NCT01555580,gm-cfs|gm-csf|granulocyte-macrophage colony-stimulating factor|sargramostim,granulocyte-macrophage colony-stimulating factor (gm-csf),Drug,autoimmune myasthenia gravis|myasthenia gravis|symptomatic autoimmune generalized myasthenia gravis,myasthenia gravis,Neuromuscular Diseases
6559,NCT01555697,,memantine,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
6560,NCT01555814,,amisulpride,Drug,first-episode schizophrenic|schizophrenia,schizophrenia,Diseases of the nervous system
6561,NCT01555983,,vaporization of cannabis,Drug,neuralgia|neuropathic pain|spinal cord injuries,spinal cord diseases,Central Nervous System Diseases
6562,NCT01555983,,vaporization of cannabis,Drug,neuralgia|neuropathic pain|spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
6563,NCT01556100,,18f-dtbz av-133,Drug,parkinson disease|pd,parkinson disease,Central Nervous System Diseases
6564,NCT01556165,levodopa|rasagiline,rasagiline,Drug,early parkinson's disease|early pd|fluctuations|parkinson disease,parkinson disease,Central Nervous System Diseases
6565,NCT01556646,tolvaptan,tolvaptan,Drug,brain edema|cirrhotic|hepatic encephalopathy|hyponatremia|hyponatremic cirrhotic,hepatic encephalopathy,Central Nervous System Diseases
6566,NCT01556685,ifn|interferon beta 1a|interferon beta-1a|jumtab,,Genetic,relapsing ms,multiple sclerosis,Demyelinating Diseases
6567,NCT01556685,ifn|interferon beta 1a|interferon beta-1a|jumtab,,Other,relapsing ms,multiple sclerosis,Demyelinating Diseases
6568,NCT01556763,antipsychotic|antipsychotics|evp-6124,evp-6124 (1.0 mg/day)|antipsychotic therapy|evp-6124 (0.3 mg/day),Drug,schizophrenia,central nervous system diseases,Central Nervous System Diseases
6569,NCT01556763,antipsychotic|antipsychotics|evp-6124,evp-6124 (1.0 mg/day)|antipsychotic therapy|evp-6124 (0.3 mg/day),Drug,schizophrenia,schizophrenia,Diseases of the nervous system
6570,NCT01556802,minocicline|minocycline,minocicline,Drug,stroke,brain ischemia|stroke,Central Nervous System Diseases
6571,NCT01556802,minocicline|minocycline,minocicline,Drug,stroke,paralysis,Neurologic Manifestations
6572,NCT01557010,dwp05195,control|dwp05195,Drug,"neuralgia, postherpetic","neuralgia, postherpetic",Neuromuscular Diseases
6573,NCT01557244,fesoterodine|oxybutynin,fesoterodine pr 8 mg|oxybutynin|fesoterodine pr|fesoterodine bic 4 mg|fesoterodine bic 2 mg|fesoterodine pr 4 mg,Drug,bladder muscle overactivity|detrusor overactivity|neurogenic detrusor overactivity|neurological|neurological condition,"urinary bladder, neurogenic",Neurologic Manifestations
6574,NCT01557400,ataluren|ptc124,ataluren,Drug,duchenne/becker muscular dystrophy|nmdbmd|nonsense (premature stop codon) mutation|nonsense mutation|nonsense mutation dystrophinopathy,"duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
6575,NCT01558245,tissue kallikrein,tissue kallikrein,Drug,in-stent restenosis|middle cerebral artery|restenosis|stenting|symptomatic atherosclerotic stenosis|symptomatic mca atherosclerotic stenosis,cerebrovascular disorders,Central Nervous System Diseases
6576,NCT01559272,paliperidone palmitate,paliperidone palmitate f015 (panel b: treatment group 4)|paliperidone palmitate f015 (panel b: treatment group 3)|paliperidone palmitate f015 (panel b: treatment group 2)|paliperidone palmitate f016|paliperidone palmitate f015 (panel a: treatment group 1)|paliperidone palmitate f015 (panel d: treatment group 3)|paliperidone palmitate f015 (panel b: treatment group 1)|paliperidone palmitate f015 (panel b: treatment group 5)|paliperidone ir (period 1)|paliperidone palmitate f015 (panel d: treatment group 2)|paliperidone palmitate f015 (panel d: treatment group 1)|paliperidone palmitate f015 (panel d: treatment group 4)|paliperidone palmitate f015 (panel a: treatment group 2),Drug,schizophrenia,schizophrenia,Diseases of the nervous system
6577,NCT01559298,acetylsalicylic acid|aspirin|clopidogrel,aspirin|acetylsalicylic acid|aspirin (80 mg/d) + clopidogrel (75 mg/d),Drug,edwards sapien xt valve|ischemic|ischemic stroke|myocardial infarction|transcatheter aortic valve implantation,stroke,Central Nervous System Diseases
6578,NCT01559519,albumin|albumine,albumin,Drug,hepatic encephalopathy|post tips hepatic encephalopathy|transjugular intrahepatic portosystemic shunt,hepatic encephalopathy,Central Nervous System Diseases
6579,NCT01559636,bivalent opv|bivalent oral polio vaccine|bopv|oral poliovirus vaccine|topv|trivalent opv,,Biological,diarrhea|diarrheal disease|poliomyelitis,poliomyelitis,Neuromuscular Diseases
6580,NCT01559675,steroids,hydrocortisone high dose|hydrocortisone low dose,Drug,colorectal surgery|hypotension|major colorectal surgery,"orthostatic hypotension|hypotension, orthostatic",Autonomic Nervous System Diseases
6581,NCT01559831,ixiaro batch jev09l37|ixiaro jev09l37|japanese encephalitis vaccine,,Biological,,"japanese encephalitis|encephalitis, japanese",Central Nervous System Diseases
6582,NCT01560182,a|ars|arylsulf|arylsulfatase a,,Genetic,"leukodystrophy, metachromatic|lysosomal storage|lysosomal storage disorder|metachromatic leukodystrophy","leukodystrophy, metachromatic|metachromatic leukodystrophy",Central Nervous System Diseases
6583,NCT01560286,pegvaliase,,Biological,pku,phenylketonurias|phenylketonuria,Diseases of the nervous system|Central Nervous System Diseases
6584,NCT01560585,isotretinoin,isotretinoin,Drug,alzheimer disease|mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
6585,NCT01560754,nicotine,nicotine transdermal patch,Drug,early parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
6586,NCT01561053,albumin human|intravenous immunoglobulin,,Biological,mild-moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
6587,NCT01561092,escitalopram|serotonin reuptake inhibitors|ssri,escitalopram,Drug,depression|post stroke|stroke,stroke,Central Nervous System Diseases
6588,NCT01561430,ly2886721,ly2886721,Drug,alzheimer disease|mild ad|mild alzheimer's disease|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
6589,NCT01561742,minocycline,minocycline,Drug,early-course schizophrenia,schizophrenia,Diseases of the nervous system
6590,NCT01561898,jns007er,paliperidone extended-release (jns007er),Drug,schizophrenia,schizophrenia,Diseases of the nervous system
6591,NCT01562444,tbe vaccine|tick borne encephalitis vaccine,,Other,"encephalitis, tick-borne","encephalitis, tick-borne",Central Nervous System Diseases
6592,NCT01563731,,all approved antihypertensive drugs; all approved statins,Drug,hypertension|recent stroke|recurrent stroke|stroke|tia,"stroke|ischemic attack, transient",Central Nervous System Diseases
6593,NCT01563913,docosahexanoic acid|omega 3 fatty acid|omega-3 fatty acids,docosahexaenoic acid (dha),Drug,dyskinesias|parkinson 's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
6594,NCT01564706,,florbetapir f 18,Drug,,alzheimer disease,Neurodegenerative Diseases
6595,NCT01564979,botulinum toxin type a,preseptal injection of botulinum toxin type a|pretarsal injection of botulinum toxin type a,Drug,hemifacial spasm,hemifacial spasm,Neurologic Manifestations
6596,NCT01565291,,florbetapir f 18,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
6597,NCT01565330,,florbetapir f 18,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
6598,NCT01565343,,florbetapir f 18,Drug,ad|alzheimer disease,alzheimer disease,Neurodegenerative Diseases
6599,NCT01565356,av-45,florbetapir f 18,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
6600,NCT01565369,,florbetapir f 18,Drug,amyloid,alzheimer disease,Neurodegenerative Diseases
6601,NCT01565382,,florbetapir f 18,Drug,alzheimer disease|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
6602,NCT01565395,incobotulinum toxin a|incobotulinumtoxina,incobotulinum toxin a,Drug,amyotrophic lateral sclerosis|parkinson disease|parkinsonian disorders|parkinsonism|sialorrhea,parkinson disease|amyotrophic lateral sclerosis,Central Nervous System Diseases
6603,NCT01566162,lurasidone,lurasidone,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
6604,NCT01567124,antipsychotic|atypical antipsychotics|clozapine|moxonidine|olanzapine,moxonidine,Drug,antipsychotic|obesity|obesity -|schizophrenia,schizophrenia,Diseases of the nervous system
6605,NCT01567605,lidocaine,lidocaine lubricant,Drug,spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
6606,NCT01567605,lidocaine,,Other,spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
6607,NCT01567865,japanese encephalitis live attenuated sa 14-14-2 vaccine|je live attenuated sa 14-14-2 vaccine|ljevac,,Biological,,"japanese encephalitis|encephalitis, japanese",Central Nervous System Diseases
6608,NCT01568034,benserazide|bia 9-1067|carbidopa|dopa-decarboxylase inhibitor|levodopa,levodopa/carbidopa|levodopa/benzerazide|bia 9-1067,Drug,parkinson disease,parkinson disease,Central Nervous System Diseases
6609,NCT01568047,benserazide|bia 9-1067|carbidopa|dopa-decarboxylase inhibitor|levodopa|madopar|rest|sinemet,levodopa/carbidopa|levodopa/benzerazide|bia 9-1067,Drug,motor fluctuations|parkinson disease|wearing-off,parkinson disease,Central Nervous System Diseases
6610,NCT01568073,bia 9-1067|dopa decarboxylase inhibitor|entacapone|levodopa,levodopa|entacapone|benserazide|carbidopa|bia 9-1067,Drug,"of-dose motor fluctuations|parkinson disease|wearing-off "" phenomenon",parkinson disease,Central Nervous System Diseases
6611,NCT01568099,affitope® pd01a,,Biological,early parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
6612,NCT01568099,affitope® pd01a,,Other,early parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
6613,NCT01568203,amg 579,amg 579,Drug,psychotic disorders|schizoaffective disorder|schizophrenia|stable schizoaffective disorder|stable schizophrenia or,schizophrenia,Diseases of the nervous system
6614,NCT01568216,amg 747|antipsychotic,amg 747,Drug,negative symptoms|schizophrenia,schizophrenia,Diseases of the nervous system
6615,NCT01568229,amg 747|antipsychotic,amg 747,Drug,negative|schizophrenia,schizophrenia,Diseases of the nervous system
6616,NCT01568528,oxytocin,oxytocin,Drug,deficit syndrome|deficit syndrome scz|schizophrenia|social deficits|symptoms,schizophrenia,Diseases of the nervous system
6617,NCT01568528,oxytocin,,Other,deficit syndrome|deficit syndrome scz|schizophrenia|social deficits|symptoms,schizophrenia,Diseases of the nervous system
