,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
7874,NCT01546402,dexamethasone|long|triamcinolone acetonide,dexamethasone drug delivery system (ozurdex),Procedure|Drug,cataract|cataract surgery|diabetes|diabetes mellitus|diabetic macular edema|diabetic maculopathy|diabetic retinopathy|inflammatory cystoid macular edema|macular edema,vision disorders,Neurologic Manifestations
7875,NCT01546688,zonisamide,zonisamide at targeted daily doses of 100-500 mg/day,Drug,refractory partial seizures,epilepsy,Central Nervous System Diseases
7876,NCT01546805,botulinum toxin|zinc,sugar pill|zinc supplement,Drug,oculofacial spasm disorders,hemifacial spasm,Neurologic Manifestations
7877,NCT01546896,buspirone,alprazolam|buspirone+alprazolam,Drug,depressive|generalized anxiety disorder,anxiety disorders,Psychiatry and Psychology Category
7878,NCT01546909,dt polio|rev|tetravac|tetravac -,,Biological,"diphtheria|diphtheria, tetanus|poliomyelitis|tetanus",poliomyelitis,Neuromuscular Diseases
7879,NCT01547000,guanfacine,extended-release guanfacine (intuniv),Drug,td|tic disorders|tourette syndrome,tourette syndrome,Central Nervous System Diseases
7880,NCT01547169,insulin|insulin detemir,insulin detemir,Drug,alzheimer disease|amci|amnestic mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
7881,NCT01547715,menacwy-crm|novartis meningococcal acwy conjugate vaccine,,Biological,,"bacterial meningitis|meningitis, bacterial",Central Nervous System Diseases
7882,NCT01548430,ttp4000,ttp4000,Drug,alzheimer disease|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
7883,NCT01548521,oxytocin,oxytocin,Drug,prader-willi|prader-willi syndrome,prader-willi syndrome,Neurologic Manifestations
7884,NCT01548612,no donor|sodium nitroprusside,glucose solution|sodium nitroprusside,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
7885,NCT01548638,acetylcholinesterase inhibitor|galantamine,galantamine er,Drug,smokers,tobacco use disorder,Diseases Category
7886,NCT01548937,,i-123 adam,Drug,ad depressive|dementia|depressive|late-life depression|without,depressive disorder,Psychiatry and Psychology Category
7887,NCT01549041,asenapine,asenapine 5 mg twice daily|asenapine 10 mg daily in the evening,Drug,psychotic disorders|schizoaffective disorder|schizophrenia,schizophrenia,Diseases of the nervous system
7888,NCT01549288,vig,,Other|Behavioral,"epilepsy|infantile epileptic encephalopathy|infantile spasms|infantile spasms refractory to hormonal therapy|infantile spasms refractory to hormonal treatment|intractable|intractable infantile spasms|refractory infantile spasms|spasms, infantile","infantile spasms|spasms, infantile",Central Nervous System Diseases
7889,NCT01549834,abt-126|acetylcholinesterase inhibitors,abt-126,Drug,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
7890,NCT01549847,levocarnitine|piracetam,l-carnitine and piracetam,Drug,muscle fatigue|myalgia|postpoliomyelitis syndrome|weakness,postpoliomyelitis syndrome,Central Nervous System Diseases
7891,NCT01550107,allopurinol|xanthine oxidase inhibitor,lactose tablets|allopurinol,Drug,artery|primary sarcopenia|sarcopenia,sarcopenia,Neurologic Manifestations
7892,NCT01550341,buprenorphine,buprenorphine/naloxone,Drug,dependent on opioids|hiv,substance-related disorders,Diseases Category
7893,NCT01550484,,florbenazine f-18,Drug,dopaminergic degeneration|movement disorders|parkinson disease,parkinson disease,Central Nervous System Diseases
7894,NCT01550549,,florbetapir f 18,Drug,,neurodegenerative diseases|alzheimer disease,Neurodegenerative Diseases
7895,NCT01550796,cycloserine,,Behavioral,chronic bothersome tinnitus|tinnitus,tinnitus,Neurologic Manifestations
7896,NCT01551225,escitalopram,escitalopram,Drug,irritable bowel syndrome|panic disorder,panic disorder,Psychiatry and Psychology Category
7897,NCT01551329,ketamine|n-methyl-d-aspartate (nmda) receptor antagonist,ketalar (ketamine),Drug,alcohol dependence|depression|depressive|major depressive episode,depression,Psychiatry and Psychology Category
7898,NCT01551940,botulinum toxin type a,botox injection,Drug,amyotrophic lateral sclerosis|sialorrhea,amyotrophic lateral sclerosis,Central Nervous System Diseases
7899,NCT01552057,duloxetine,duloxetine 60 mg,Drug,fibromyalgia,fibromyalgia,Neuromuscular Diseases
7900,NCT01552434,bevacizumab|cetuximab|temsirolimus|valproic acid,valproic acid|temsirolimus,Biological|Other|Drug,advanced malignancy|malignancy|tumor,neurofibromatosis 2,Cranial Nerve Diseases
7901,NCT01552772,antipsychotics|aripiprazole|atypical,aripiprazole im depot,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
7902,NCT01552837,quetiapine,quetiapine,Drug,bipolar disorder,bipolar disorder,Psychiatry and Psychology Category
7903,NCT01553084,,nicotine lozenge|varenicline|nicotine patch,Drug,smoking,tobacco use disorder|nicotine dependence,Diseases Category
7904,NCT01553149,lenalidomide,lenalidomide,Other|Drug,"juvenile pilocytic astrocytomas|optic nerve pathway gliomas|optic pathway gliomas|recurrent, refractory or progressive juvenile pilocytic astrocytomas|tumor",neurofibromatosis 1,Neurocutaneous Syndromes
7905,NCT01553318,ketotifen|mast cell stabilizer,ketotifen,Drug,allergic rhinitis|asthma|fibromyalgia|fibromyalgia -|pain,fibromyalgia,Neuromuscular Diseases
7906,NCT01554124,meropenem,meropenem,Drug,probable and confirmed meningitis|probable or confirmed bacterial meningitis,meningitis,Diseases Category
7907,NCT01554488,inhaled corticosteroid|inhaled corticosteroids|inhaled fluticasone,inhaled fluticasone propionate,Drug,asthma|chronic obstructive pulmonary disease|obstructive lung disease|sleep apnea syndromes,"sleep apnea, obstructive",Sleep Wake Disorders
7908,NCT01554787,,chinese herb astragalus membranaceus,Drug,fatigue|post-stroke depression|post-stroke fatigue|qi deficiency|stroke,stroke,Central Nervous System Diseases
7909,NCT01555333,arbaclofen,arbaclofen,Drug,fragile x syndrome,fragile x syndrome,Neurologic Manifestations
7910,NCT01555580,gm-cfs|gm-csf|granulocyte-macrophage colony-stimulating factor|sargramostim,granulocyte-macrophage colony-stimulating factor (gm-csf),Drug,autoimmune myasthenia gravis|myasthenia gravis|symptomatic autoimmune generalized myasthenia gravis,myasthenia gravis,Neuromuscular Diseases
7911,NCT01555697,,memantine,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
7912,NCT01555814,,amisulpride,Drug,first-episode schizophrenic|schizophrenia,psychotic disorders|schizoaffective disorder|psychotic disorders|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
7913,NCT01555970,acetylcysteine|serotonin reuptake inhibitor,n-acetylcysteine (nac),Drug,obsessive-compulsive disorder|resistant obsessive-compulsive disorder|treatment-resistant obsessive-compulsive disorder,obsessive-compulsive disorder,Psychiatry and Psychology Category
7914,NCT01555983,,vaporization of cannabis,Drug,neuralgia|neuropathic pain|spinal cord injuries,spinal cord injuries|spinal cord diseases,"Trauma, Nervous System|Central Nervous System Diseases"
7915,NCT01556100,,18f-dtbz av-133,Drug,parkinson disease|pd,parkinson disease,Central Nervous System Diseases
7916,NCT01556165,levodopa|rasagiline,rasagiline,Drug,early parkinson's disease|early pd|fluctuations|parkinson disease,parkinson disease,Central Nervous System Diseases
7917,NCT01556646,tolvaptan,tolvaptan,Drug,brain edema|cirrhotic|hepatic encephalopathy|hyponatremia|hyponatremic cirrhotic,hepatic encephalopathy,Central Nervous System Diseases
7918,NCT01556685,ifn|interferon beta 1a|interferon beta-1a|jumtab,,Other|Genetic,relapsing ms,multiple sclerosis,Demyelinating Diseases
7919,NCT01556763,antipsychotic|antipsychotics|evp-6124,evp-6124 (1.0 mg/day)|antipsychotic therapy|evp-6124 (0.3 mg/day),Drug,schizophrenia,psychotic disorders|schizoaffective disorder|schizophrenia|central nervous system diseases,Diseases of the nervous system|Central Nervous System Diseases|Psychiatry and Psychology Category
7920,NCT01556802,minocicline|minocycline,minocicline,Drug,stroke,brain ischemia|paralysis|stroke,Central Nervous System Diseases|Neurologic Manifestations
7921,NCT01557010,dwp05195,control|dwp05195,Drug,"neuralgia, postherpetic","neuralgia, postherpetic",Neuromuscular Diseases
7922,NCT01557153,amlodipine|calcium channel blocker,amlodipine,Drug,depression|late life non-responding vascular depression|late-life unremitted depression|vascular augmentation|vascular depression,depression,Psychiatry and Psychology Category
7923,NCT01557244,fesoterodine|oxybutynin,fesoterodine pr 8 mg|oxybutynin|fesoterodine pr|fesoterodine bic 4 mg|fesoterodine bic 2 mg|fesoterodine pr 4 mg,Drug,bladder muscle overactivity|detrusor overactivity|neurogenic detrusor overactivity|neurological|neurological condition,"urinary bladder, neurogenic",Neurologic Manifestations
7924,NCT01557400,ataluren|ptc124,ataluren,Drug,duchenne/becker muscular dystrophy|nmdbmd|nonsense (premature stop codon) mutation|nonsense mutation|nonsense mutation dystrophinopathy,"duchenne muscular dystrophy|muscular dystrophy, duchenne",Neuromuscular Diseases
7925,NCT01558154,,chinese herbs,Drug,depression|minor and mild depression,depression,Psychiatry and Psychology Category
7926,NCT01558193,fatty acid|fatty acids|minerals|n-3 fa|omega-3 fatty acids|vitamins,,Dietary Supplement,aggression|aggressive behavior|anti-social behavior|impulsivity|mood disorders|stress,aggression,Psychiatry and Psychology Category
7927,NCT01558245,tissue kallikrein,tissue kallikrein,Drug,in-stent restenosis|middle cerebral artery|restenosis|stenting|symptomatic atherosclerotic stenosis|symptomatic mca atherosclerotic stenosis,cerebrovascular disorders,Central Nervous System Diseases
7928,NCT01559272,paliperidone palmitate,paliperidone palmitate f015 (panel b: treatment group 4)|paliperidone palmitate f015 (panel b: treatment group 3)|paliperidone palmitate f015 (panel b: treatment group 2)|paliperidone palmitate f016|paliperidone palmitate f015 (panel a: treatment group 1)|paliperidone palmitate f015 (panel d: treatment group 3)|paliperidone palmitate f015 (panel b: treatment group 1)|paliperidone palmitate f015 (panel b: treatment group 5)|paliperidone ir (period 1)|paliperidone palmitate f015 (panel d: treatment group 2)|paliperidone palmitate f015 (panel d: treatment group 1)|paliperidone palmitate f015 (panel d: treatment group 4)|paliperidone palmitate f015 (panel a: treatment group 2),Drug,schizophrenia,schizophrenia,Diseases of the nervous system
7929,NCT01559298,acetylsalicylic acid|aspirin|clopidogrel,aspirin|acetylsalicylic acid|aspirin (80 mg/d) + clopidogrel (75 mg/d),Drug,edwards sapien xt valve|ischemic|ischemic stroke|myocardial infarction|transcatheter aortic valve implantation,stroke,Central Nervous System Diseases
7930,NCT01559519,albumin|albumine,albumin,Drug,hepatic encephalopathy|post tips hepatic encephalopathy|transjugular intrahepatic portosystemic shunt,hepatic encephalopathy,Central Nervous System Diseases
7931,NCT01559636,bivalent opv|bivalent oral polio vaccine|bopv|oral poliovirus vaccine|topv|trivalent opv,,Biological,diarrhea|diarrheal disease|poliomyelitis,poliomyelitis,Neuromuscular Diseases
7932,NCT01559675,steroids,hydrocortisone high dose|hydrocortisone low dose,Drug,colorectal surgery|hypotension|major colorectal surgery,"orthostatic hypotension|hypotension, orthostatic",Autonomic Nervous System Diseases
7933,NCT01559831,ixiaro batch jev09l37|ixiaro jev09l37|japanese encephalitis vaccine,,Biological,,"japanese encephalitis|encephalitis, japanese",Central Nervous System Diseases
7934,NCT01560182,a|ars|arylsulf|arylsulfatase a,,Genetic,"leukodystrophy, metachromatic|lysosomal storage|lysosomal storage disorder|metachromatic leukodystrophy","leukodystrophy, metachromatic|metachromatic leukodystrophy",Central Nervous System Diseases
7935,NCT01560286,pegvaliase,,Biological,pku,phenylketonurias|phenylketonuria,Diseases of the nervous system|Central Nervous System Diseases
7936,NCT01560507,,nicotine patches|varenicline (chantix)|bupropion (zyban),Drug,cigarette smoking|smoking,tobacco use disorder|nicotine dependence,Diseases Category
7937,NCT01560585,isotretinoin,isotretinoin,Drug,alzheimer disease|mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
7938,NCT01560754,nicotine,nicotine transdermal patch,Drug,early parkinson's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
7939,NCT01561053,albumin human|intravenous immunoglobulin,,Biological,mild-moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
7940,NCT01561079,buprenorphine|methadone,buprenorphine,Drug,abstinence syndrome|opioid dependent,neonatal abstinence syndrome,Diseases Category
7941,NCT01561092,escitalopram|serotonin reuptake inhibitors|ssri,escitalopram,Drug,depression|post stroke|stroke,stroke,Central Nervous System Diseases
7942,NCT01561430,ly2886721,ly2886721,Drug,alzheimer disease|mild ad|mild alzheimer's disease|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
7943,NCT01561742,minocycline,minocycline,Drug,early-course schizophrenia,schizophrenia,Diseases of the nervous system
7944,NCT01561898,jns007er,paliperidone extended-release (jns007er),Drug,schizophrenia,schizophrenia,Diseases of the nervous system
7945,NCT01562444,tbe vaccine|tick borne encephalitis vaccine,,Other,"encephalitis, tick-borne","encephalitis, tick-borne",Central Nervous System Diseases
7946,NCT01563718,naltrexone|nt,naltrexone for extended release injectable suspension,Drug,opiate|opiate dependence|opioid addiction|opioid dependent|opioids,substance-related disorders,Diseases Category
7947,NCT01563731,,all approved antihypertensive drugs; all approved statins,Drug,hypertension|recent stroke|recurrent stroke|stroke|tia,"stroke|ischemic attack, transient",Central Nervous System Diseases
7948,NCT01563913,docosahexanoic acid|omega 3 fatty acid|omega-3 fatty acids,docosahexaenoic acid (dha),Drug,dyskinesias|parkinson 's disease|parkinson disease,parkinson disease,Central Nervous System Diseases
7949,NCT01564706,,florbetapir f 18,Drug,,alzheimer disease,Neurodegenerative Diseases
7950,NCT01564979,botulinum toxin type a,preseptal injection of botulinum toxin type a|pretarsal injection of botulinum toxin type a,Drug,hemifacial spasm,hemifacial spasm,Neurologic Manifestations
7951,NCT01565291,,florbetapir f 18,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
7952,NCT01565330,,florbetapir f 18,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
7953,NCT01565343,,florbetapir f 18,Drug,ad|alzheimer disease,alzheimer disease,Neurodegenerative Diseases
7954,NCT01565356,av-45,florbetapir f 18,Drug,alzheimer disease,alzheimer disease,Neurodegenerative Diseases
7955,NCT01565369,,florbetapir f 18,Drug,amyloid,alzheimer disease,Neurodegenerative Diseases
7956,NCT01565382,,florbetapir f 18,Drug,alzheimer disease|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
7957,NCT01565395,incobotulinum toxin a|incobotulinumtoxina,incobotulinum toxin a,Drug,amyotrophic lateral sclerosis|parkinson disease|parkinsonian disorders|parkinsonism|sialorrhea,parkinson disease|amyotrophic lateral sclerosis,Central Nervous System Diseases
7958,NCT01566162,lurasidone,lurasidone,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
7959,NCT01566370,zonisamide,zonisamide,Drug,alcoholism|bipolar|bipolar disorder|heavy drinkers|mood,bipolar disorder,Psychiatry and Psychology Category
7960,NCT01566591,mood stabilizers,,Device,bipolar disorder|mood stabilizers,bipolar disorder,Psychiatry and Psychology Category
7961,NCT01567124,antipsychotic|atypical antipsychotics|clozapine|moxonidine|olanzapine,moxonidine,Drug,antipsychotic|obesity|obesity -|schizophrenia,schizophrenia,Diseases of the nervous system
7962,NCT01567605,lidocaine,lidocaine lubricant,Other|Drug,spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
7963,NCT01567670,naloxone,naloxone,Drug,binge eating disorder|binge-eating disorder|obesity|opioidergic binge eating disorder|overea,binge eating disorder|binge-eating disorder,Psychiatry and Psychology Category
