,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
10784,NCT02422303,ketamine,ketamine,Drug,depression|pain,depression|major depressive disorder,Psychiatry and Psychology Category|unknown
10785,NCT02422485,salsalate,salsalate,Drug,"progressive supranuclear palsy|psp|supranuclear palsy, progressive","supranuclear palsy, progressive|progressive supranuclear palsy",Cranial Nerve Diseases
10786,NCT02422654,,eliglustat,Drug,,gaucher disease,Central Nervous System Diseases
10787,NCT02422732,,genetic analysis,Genetic,nf1|reading deficit|reading disabilities,neurofibromatosis 1,Neurocutaneous Syndromes
10788,NCT02423018,pregabalin,pregabalin,Drug,benzodiazepine withdrawal|medically assisted benzodiazepine withdrawal|sedative-hypnotic withdrawal,substance-related disorders,Diseases Category
10789,NCT02423083,glatiramer acetate|guanabenz,guanabenz,Drug,multiple sclerosis,"multiple sclerosis, relapsing-remitting|multiple sclerosis",Demyelinating Diseases
10790,NCT02423122,p38 map kinase inhibitor|selective|vx-745,vx-745,Drug,alzheimer disease|amyloid plaque,alzheimer disease|mild cognitive impairment,Neurodegenerative Diseases|unknown
10791,NCT02423200,p38 map kinase inhibitor|selective|vx-745,vx-745,Drug,alzheimer disease|mild ad|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
10792,NCT02423395,orphenadrine,orphenadrine,Drug,cirrhosis|headaches|liver disease|muscle cramp|pain|radiculopathy|spasm,muscle cramp|liver cirrhosis,unknown|Neurologic Manifestations
10793,NCT02423408,tnx-201,tnx-201,Drug,tension-type headache|tension-type-headache,tension-type headache,Central Nervous System Diseases
10794,NCT02423694,escitalopram oxalate,escitalopram oxalate tablets,Drug|Device,mild-to-moderate perimenopausal depression,depression|perimenopause,unknown|Psychiatry and Psychology Category
10795,NCT02423824,glp-1|glp-1 agonists|glp-1r|glp-1r agonist|glp-1r agonists|glp1|glucagon-like peptide-1|glucagon-like peptide-1 agonists|liraglutide,liraglutide,Biological,cognitive deficits|cognitive dysfunction|impairments in executive function|neurocognitive decline,bipolar disorder|major depressive disorder,Psychiatry and Psychology Category|unknown
10796,NCT02424318,topiramate,topiramate,Drug,migraine|migraine disorders,migraine disorders,Central Nervous System Diseases
10797,NCT02424396,aldesleukin|human interleukin-2|il2|ms,il2,Drug,"ms|multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis","multiple sclerosis, relapsing-remitting",Demyelinating Diseases
10798,NCT02424435,methylprednisolone|steroid,methylprednisolone,Drug,friedreich ataxia,friedreich ataxia,Central Nervous System Diseases
10799,NCT02424695,gabapentin enacarbil|gen,gabapentin enacarbil (gen),Drug,rls,restless legs syndrome,Restless Legs Syndrome
10800,NCT02424708,glutathione,reduced glutathione 200mg|reduced glutathione 100mg,Drug,parkinson disease,parkinson disease,Central Nervous System Diseases
10801,NCT02425202,ketamine,ketamine,Drug|Other,"pain|sleep apnea, obstructive|tonsillectomy","sleep apnea, obstructive",Sleep Wake Disorders
10802,NCT02425644,ponesimod|teriflunomide,ponesimod|teriflunomide,Drug,relapsing multiple sclerosis,multiple sclerosis,Demyelinating Diseases
10803,NCT02426047,betaquik|medium chain triglycerides,betaquik®,Dietary Supplement,catamenial epilepsy|catamenial pattern|catamenial seizure|catamenial seizure pattern|drug resistant epilepsy|epilepsy|seizures,medically resistant seizures|medically resistant epilepsy|epilepsy|seizures|catamenial epilepsy,Central Nervous System Diseases|Neurologic Manifestations|unknown
10804,NCT02426411,ema401,ema401 200 mg|ema401 600 mg,Drug,"neuralgia, postherpetic","neuralgia, postherpetic",Neuromuscular Diseases
10805,NCT02426905,penicillamine|triethylenetetramine,trientine dihydrochloride,Drug,hepatolenticular degeneration,hepatolenticular degeneration,Central Nervous System Diseases
10806,NCT02426983,dextromethorphan|nmda antagonist,dextromethorphan,Drug|Device,dementia|depression|stroke,schizophrenia,Diseases of the nervous system
10807,NCT02427230,,vaginal electrical stimulator (cefarperistim pro),Drug,spinal cord injuries|urinary incontinence,spinal cord injuries|urinary incontinence,"Trauma, Nervous System|unknown"
10808,NCT02427295,somatostatin analogues,sandostatin (octreotide acetate),Drug,acromegalic|surgery,acromegaly,Central Nervous System Diseases
10809,NCT02427607,e2007|perampanel,perampanel,Drug,epilepsy,epilepsy,Central Nervous System Diseases
10810,NCT02427646,bont a|botulinum toxin type a|incobotulinumtoxina,incobotulinumtoxina|abobotulinumtoxina|onabotulinumtoxina,Drug,essential tremor|parkinson disease|tremor,tremor,Neurologic Manifestations
10811,NCT02427776,myelin oligodendrocyte glycoprotein,autologous cd4+t cells stimulated and expanded ex vivo by a mog peptide modified by the introduction of a thioreductase motif into the flanking residues of the t cell epitope,Biological,"multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis","multiple sclerosis, relapsing-remitting",Demyelinating Diseases
10812,NCT02428218,bg00012,dimethyl fumarate,Drug,"multiple sclerosis, relapsing-remitting|relapsing-remitting forms of multiple sclerosis|relapsing-remitting multiple sclerosis","multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis|relapsing forms of multiple sclerosis",Demyelinating Diseases|unknown
10813,NCT02428231,dimethyl fumarate,dimethyl fumarate,Drug,multiple sclerosis,multiple sclerosis,Demyelinating Diseases
10814,NCT02428478,desipramine|tricyclic antidepressant,desipramine,Drug,"sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
10815,NCT02428491,dtap-ipv-hep b-prp-t|dtap-ipv-hep b-prp-t combined vaccine|hep b vaccine|hepatitis b vaccine|hexaxim|liquid combined hexavalent vaccine|san|sanofi pasteur's|sanofi-pasteur's,hexaxim®,Biological,,hepatitis b|haemophilus influenzae type b|tetanus|pertussis|poliomyelitis|diphtheria,Neuromuscular Diseases|unknown
10816,NCT02428972,fentanyl|isoflurane|propofol|remifentanil|sevoflurane,propofol|sevoflurane,Drug,aphasia|brain neoplasms|cognitive deficit|cognitive deficits|cognitive dysfunction|lesions|neurocognitive deficit|primary brain lesions|primary brain tumors|supratentorial brain tumor|supratentorial intracranial surgery|surgery for|tumor|tumors,brain neoplasms,Nervous System Neoplasms
10817,NCT02429453,four factor prothrombin complex concentrate|fresh frozen plasma|pcc|vitamin k antagonists,four factor prothrombin complex concentrate|fresh frozen plasma,Drug|Biological,bleed|intracranial hemorrhages|traumatic and spontaneous intracranial hemorrhage,"intracranial hemorrhage, traumatic|intracranial hemorrhage, spontaneous","Trauma, Nervous System|unknown"
10818,NCT02429557,,midodrine,Drug,"autonomic failure|hypotension, orthostatic|orthostatic hypotension","hypotension, orthostatic|orthostatic hypotension|pure autonomic failure|multiple system atrophy|autonomic failure",Central Nervous System Diseases|unknown|Autonomic Nervous System Diseases
10819,NCT02429596,aed|aeds|antiepileptic drugs|carbamazepine|lamotrigine|levetiracetam|oxcarbazepine|topiramate|valproic acid,experimental,Drug,epilepsy|seizures,epilepsy,Central Nervous System Diseases
10820,NCT02429921,,high-selenium lentils|low-se lentils,Dietary Supplement,arsenic|arsenic poisoning|arsenic toxicity|exposed,arsenic poisoning,Neurotoxicity Syndromes
10821,NCT02431468,bryostatin,bryostatin 1,Drug|Other,moderately severe to severe alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
10822,NCT02431663,ketamine|midazolam|propofol|thiopental,ketamine,Drug,refractory convulsive status epilepticus,status epilepticus,Neurologic Manifestations
10823,NCT02431702,oap|oral antipsychotic|oral antipsychotics|paliperidone|paliperidone palmitate|risperidone,perphenazine|aripiprazole|paliperidone palmitate injection (pp1m)|quetiapine|olanzapine|oral risperidone|haloperidol|oral paliperidone er|paliperidone palmitate injection (pp3m),Drug,psychotic disorders|recent-onset schizophrenia|recent-onset schizophrenia or,schizophrenia|psychotic disorders,Diseases of the nervous system|Psychiatry and Psychology Category
10824,NCT02431728,melatonin,melatonin,Dietary Supplement,acute withdrawal|alcohol addiction|anxiety|depression|depressive|drug and|insomnia|paws|post-acute withdrawal|stress|treatment program,substance withdrawal syndrome,Diseases Category
10825,NCT02431845,selective serotonin reuptake inhibitor|ssris,ssris,Drug,obsessive-compulsive disorder,obsessive-compulsive disorder,Psychiatry and Psychology Category
10826,NCT02431936,alpha adrenergic receptor blocker|prazosin,prazosin,Drug,high blood pressure|hypertension|mental stress|stress,"hypertension|stress, psychological|blood pressure",unknown|Psychiatry and Psychology Category
10827,NCT02432066,,gts-21,Drug,chronic cigarette smokers|cigarette smoking|smoking|smoking cessation,tobacco use disorder,Diseases Category
10828,NCT02432157,hypertonic saline|hypertonic saline solution,standard fluid management|hts 3%,Drug,aneurysmal subarachnoid hemorrhage|cerebral vasospasm|rupture of cerebral aneurysms|subarachnoid hemorrhage|vasospasm,hyponatremia|cerebral vasospasm|subarachnoid hemorrhage,Central Nervous System Diseases|unknown
10829,NCT02432339,immunosuppressant|mycophenolate mofetil,mycophenolate mofetil (mmf),Drug,stress,"hypertension, renal|stress, psychological",Psychiatry and Psychology Category|unknown
10830,NCT02432703,jnj-42165279,jnj-42165279,Drug,social anxiety disorder,phobic disorders,Psychiatry and Psychology Category
10831,NCT02432716,glulisine|insulin glulisine,saline|insulin glulisine,Drug,down syndrome|ds,down syndrome,Neurologic Manifestations
10832,NCT02432885,ace inhibitors|angiotensin-converting-enzyme (ace) inhibitor,enalapril,Drug,duchenne and becker muscular dystrophy|fibrosis|myocardial fibrosis,myocardial fibrosis|muscular dystrophies,Neuromuscular Diseases|unknown
10833,NCT02433041,,saline solution (nacl 0.9%)|haloperidol + ketamine|ketamine|haloperidol,Drug,emergence delirium,emergence delirium,Neurologic Manifestations
10834,NCT02433353,venlafaxine,venlafaxine xr|,Drug|Behavioral,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
10835,NCT02433717,paliperidone|risperidone,paliperidone er,Drug,psychotic disorders|schizoaffective disorder|schizophrenia,schizoaffective disorder|psychotic disorders|schizophrenia,Diseases of the nervous system|Psychiatry and Psychology Category
10836,NCT02434289,,dietary protein products,Dietary Supplement,(frail) elderly,sarcopenia,Neurologic Manifestations
10837,NCT02434549,botulinum toxin-a,normal saline|dysport®,Drug,cerebral palsy|chronic muscle-related pain|spastic cerebral palsy,cerebral palsy|pain,Diseases Category|unknown
10838,NCT02434718,aducanumab|biib037,aducanumab,Drug,alzheimer disease|mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
10839,NCT02434770,beijing tiantanbio liquid bivalent oral poliomyelitis vaccine|bivalent oral polio vaccine|bopv,bbibp bivalent oral poliomyelitis vaccine lot 1|bbibp bivalent oral poliomyelitis vaccine lot 2|biofarma bivalent oral poliomyelitis vaccine,Biological,,poliomyelitis,Neuromuscular Diseases
10840,NCT02435095,antipsychotic|antipsychotics,maintenance treatment|intermittent treatment,Drug,psychotic episode|schizophrenia,schizophrenia,Diseases of the nervous system
10841,NCT02435199,ema401,ema401 600mg,Drug,pain|painful diabetic neuropathy,diabetic neuropathies,Neuromuscular Diseases
10842,NCT02435381,carisbamate,carisbamate,Drug,alcohol|alcohol dependence|alcohol-dependent,alcohol abuse|substance-related disorders|alcohol dependence,Diseases Category|unknown
10843,NCT02435836,aripiprazole,aripiprazole,Drug,chronic or first episode of schizophrenia|chronic schizophrenia,schizophrenia,Diseases of the nervous system
10844,NCT02436031,desipramine|tricyclic antidepressant,desipramine,Drug,"sleep apnea, obstructive","sleep apnea, obstructive",Sleep Wake Disorders
10845,NCT02436096,tnx-102,"tnx-102 sl tablet, 2.8mg",Drug,fibromyalgia|fm|pain,muscular diseases|fibromyalgia|myofascial pain syndromes|nervous system diseases|rheumatic diseases|neuromuscular diseases|musculoskeletal diseases,Neuromuscular Diseases|unknown|Diseases Category
10846,NCT02437110,antiretroviral therapy|herv-k,darunavir|tenofovir alafenamide (taf)|dolutegravir|ritonavir,Drug,amyotrophic lateral sclerosis|hiv,amyotrophic lateral sclerosis,Central Nervous System Diseases
10847,NCT02437253,adalimumab|hum,adalimumab,Drug|Other,"mps|mucopolysaccharidosis type i, ii, or vi|mucopolysaccharidosis types i, ii and vi|musculoskeletal disease|pain|stiffness",mucopolysaccharidosis type vi|mucopolysaccharidosis ii|mucopolysaccharidosis type i,unknown|Neurologic Manifestations
10848,NCT02438072,antidepressant,"omeprazole (10 mg, a02bc01)",Drug,antidepressant,depression,Psychiatry and Psychology Category
10849,NCT02438137,dimethyl fumarate,dimethyl fumarate,Drug,"sleep apnea, obstructive","osa|sleep apnea syndromes|sleep apnea, obstructive",Sleep Wake Disorders|unknown
10850,NCT02438215,irx4204,irx4204,Drug,early parkinson's disease|pd,parkinson disease,Central Nervous System Diseases
10851,NCT02438826,galcanezumab|ly2951742,galcanezumab 300 mg,Drug,chronic cluster headache|cluster headache,cluster headache|chronic cluster headache,Central Nervous System Diseases
10852,NCT02439125,eltoprazine,eltoprazine hcl,Drug,levodopa-induced dyskinesia|parkinson disease,dyskinesias|parkinson disease,Central Nervous System Diseases
10853,NCT02439203,jm-010,jm-010,Drug,levodopa-induced dyskinesia|moderate to severe levodopa-induced dyskinesia|parkinson disease,levodopa induced dyskinesia (lid)|parkinson disease,Central Nervous System Diseases|unknown
10854,NCT02439216,cat-1004|edasalonexent,edasalonexent,Drug,"dmd|duchenne muscular dystrophy|muscular dystrophy, duchenne","muscular dystrophy, duchenne",Neuromuscular Diseases
10855,NCT02439255,,phytochemical,Dietary Supplement,cancer|oral cancer|smokers|smoking,tobacco use disorder|healthy subject,Diseases Category|unknown
10856,NCT02439814,9|dronabinol|neuroster|pregnenolone|tetrahydrocannabin,pregnenolone,Drug|Other,alcohol-dependent|cannabis use disorder|marijuana|marijuana intoxication|marijuana-dependent|use,marijuana abuse,Diseases Category
10857,NCT02439879,alpha lipoic acid|alpha-lipoic acid,alpha lipoic acid,Drug,diabetic|diabetic neuropathies|pain|symptomatic polyneuropathy|type 2 diabetic,diabetic neuropathies,Neuromuscular Diseases
10858,NCT02439944,nicotine,nicotine patch|nicotine mouthspray,Drug,smokers,tobacco use disorder|tobacco use disorder|nicotine dependence,Diseases Category
10859,NCT02441660,capsaicin,capsaicin 8% patch|low dose capsaicin 0.025% well patch,Drug,cord injury|neuralgia|neuropathic pain|spinal cord injuries,spinal cord injuries|neuropathic pain|neuralgia,"Neuromuscular Diseases|Trauma, Nervous System"
10860,NCT02442557,,recombinant human alpha b-crystallin,Biological,,multiple sclerosis,Demyelinating Diseases
10861,NCT02442570,,recombinant human alpha b-crystallin,Biological,multiple sclerosis,multiple sclerosis,Demyelinating Diseases
10862,NCT02442713,fluvoxamine|ssri|ssris|tca|tricyclic antidepressants,fluvoxamine,Drug,depressed|depression|insomnia|major depressive disorder,depression,Psychiatry and Psychology Category
10863,NCT02442739,ketamine,ketamine,Drug|Other,anxiety|cancer|cancer pain|depression|head and neck cancer|pain|pancreatic cancer|pancreatic or head and neck cancer|pancreatic or head and neck cancers|radiation,depression|head and neck cancer|pancreatic cancer,unknown|Psychiatry and Psychology Category
