,nct_id,canonical_BioLinkBERT-base_interventions,canonical_aact_interventions,aact_intervention_types,canonical_BioLinkBERT-base_conditions,canonical_aact_conditions,Disease Class
9045,NCT01854957,,autologous mesenchymal stem cells,Biological,active multiple sclerosis|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
9046,NCT01855074,risperidone,risperidone,Drug,schizophrenia|schizophreniform or schizoaffective disorders,schizoaffective disorder|psychotic disorders|psychotic disorders|schizophrenia,Psychiatry and Psychology Category|Diseases of the nervous system
9047,NCT01855256,oxybutynin,oxybutynin,Drug,hyperhidrosis,hyperhidrosis,Diseases of the nervous system
9048,NCT01855594,lithium carbonate,lithium carbonate,Drug,neuralgia|neuropathic pain|spinal cord injuries,spinal cord injuries|neuralgia|neuropathic pain|neuralgia,"Neuromuscular Diseases|Trauma, Nervous System"
9049,NCT01855971,epigallocatechin gallate|estrogen|estrogen receptors|estrogens|flavonoids,epigallocatechin gallate,Dietary Supplement|Other,fragile x syndrome|fragile-x (|fxs|intellectual disability|tesxf),fragile x syndrome,Neurologic Manifestations
9050,NCT01856205,immunoglobulin|intravenous immunoglobulin,intravenous immunoglobulin [immunorel™ (batch 20081217)],Drug,"encephalitis, japanese|encephalitis, viral|japanese encephalitis|japanese encephalitis virus|je|jev","japanese encephalitis|encephalitis, japanese",Central Nervous System Diseases
9051,NCT01856270,amitriptyline|tricyclic antidepressant,amitriptyline,Drug,"brain injuries, traumatic|chronic post-traumatic headache|headache|headaches|mild tbi|mild traumatic brain injury|post-traumatic headache",brain injuries|post-traumatic headache,"Central Nervous System Diseases|Trauma, Nervous System"
9052,NCT01856439,,prosavin,Drug,"bilateral, idiopathic parkinson's disease",parkinson disease,Central Nervous System Diseases
9053,NCT01856738,chei|cholinesterase inhibitors|neuroleptic|rivastigmine,rivastigmine,Drug,hallucinations|major vh|minor vh|parkinson disease|pd associated psychosis|pd dementia,parkinson disease,Central Nervous System Diseases
9054,NCT01859624,albuterol|salbutamol,salbutamol|albuterol,Drug,enzyme replacement therapy|glycogen storage disease type ii|late-onset|late-onset pompe disease,glycogen storage disease type ii,Central Nervous System Diseases
9055,NCT01859767,mn|mni-672,[123i]mni-672 spect,Drug,- amyloid|ad|alzheimer disease|amyloid|probable ad,alzheimer disease,Neurodegenerative Diseases
9056,NCT01860300,amoxicilline/clavulanic acid|antibiotic|antibiotics,amoxicillin-potassium clavulanate combination,Drug,chronic tic disorder|gas|gas infection|group a streptococcus|tic disorders|tics,tic disorders,Central Nervous System Diseases
9057,NCT01860404,bcaa|branched chain amino acids,branched chain amino acids,Drug,concussion|craniocerebral trauma,brain concussion,"Trauma, Nervous System"
9058,NCT01860625,donepezil,donepezil patch,Drug,,alzheimer disease,Neurodegenerative Diseases
9059,NCT01860781,paliperidone palmitate,paliperidone palmitate,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
9060,NCT01860794,,mesencephalic neuronal precursor cells,Drug,parkinson disease,parkinson disease,Central Nervous System Diseases
9061,NCT01861145,ins|steroid|steroids,mometasone,Drug|Device,"airway obstruction|e|enuresis|nocturnal enuresis|sdb|sleep apnea, obstructive","sleep apnea, obstructive|enuresis",Sleep Wake Disorders|Diseases of the nervous system
9062,NCT01861717,somatuline depot therapy,lanreotide,Drug,acromegalic|acromegaly|endonasal endoscopic surgery|pituitary neoplasms,acromegaly,Central Nervous System Diseases
9063,NCT01861847,7-keto dhea,7-keto dehydroepiandrosterone,Drug,"stress disorders, post-traumatic","stress disorders, post-traumatic",Psychiatry and Psychology Category
9064,NCT01862640,brexpiprazole|opc-34712,"brexpiprazole, opc-34712",Drug,agitation|dementia of the alzheimer's type,alzheimer disease|nervous system diseases|mental disorders,Diseases Category|Psychiatry and Psychology Category|Neurodegenerative Diseases
9065,NCT01862952,anti-epileptic drug,,Other,cerebrovascular attack|epilepsy|epileptic seizures|hemorrhagic cerebrovascular attack|ischemic|poststroke|stroke|subclinical epileptic brain|subclinical epileptic discharges|subclinical epileptiform discharges,stroke,Central Nervous System Diseases
9066,NCT01863810,kw21052|pregabalin,lyrica (low dose)|pregabalin|kw21052,Drug,anxiety|chronic neuropathic pain|chronic pain|depression|diabetes|diabetic|diabetic neuropathies|neuralgia|neuropathic pain|pain|sleep,diabetic neuropathies,Neuromuscular Diseases
9067,NCT01863888,cholest|teriflunomide,cholestyramine|teriflunomide hmr1726|charcoal,Drug,relapsing forms of multiple sclerosis|relapsing multiple sclerosis,multiple sclerosis,Demyelinating Diseases
9068,NCT01864148,biib033|interferon beta-1a,biib033|interferon beta-1a,Drug|Other,active relapsing multiple sclerosis|multiple sclerosis|relapsing forms of multiple sclerosis,multiple sclerosis,Demyelinating Diseases
9069,NCT01864551,lamotrigine|olanzapine,olanzapine|lamotrigine,Drug,bipolar disorder|depressive episode,bipolar disorder,Psychiatry and Psychology Category
9070,NCT01864655,azd0530,saracatinib,Drug,alzheimer disease|alzheimer's|dementia,alzheimer disease,Neurodegenerative Diseases
9071,NCT01865084,tadalafil,tadalafil,Drug,"duchenne muscular dystrophy|muscular dystrophy, duchenne","muscular dystrophy, duchenne",Neuromuscular Diseases
9072,NCT01865721,entonox,entonox,Drug,pain|screening colonoscopy,analgesia,Diseases of the nervous system
9073,NCT01866098,naltrexone,naltrexone,Drug,antipsychotic -|antipsychotic medications|bipolar disorder|psychotic disorders|schizoaffective disorder|schizophrenia|severe mental illness|weight gain,bipolar disorder|schizoaffective disorder|psychotic disorders|psychotic disorders|schizophrenia,Psychiatry and Psychology Category|Diseases of the nervous system
9074,NCT01866111,ykp3089,ykp3089,Drug,"epilepsies, partial|partial onset seizures|partial seizures","epilepsies, partial",Central Nervous System Diseases
9075,NCT01866995,codon,"""raylis""",Drug|Other,congestive processes of the pelvic organs|decrease of sexual activity|prostatostasis,erectile dysfunction,Diseases Category
9076,NCT01867268,acetazolamide,acetazolamide,Drug|Other,cerebro spinal fluid leakage and collection|cerebrospinal fluid (|csf collection|csf) leak|lumbosacral spinal surgery|neurosurgical interventions|wound dehiscence,lipomyelomeningocele,Diseases of the nervous system
9077,NCT01867645,igm|igm -|immunoglobulin|intravenous immunoglobulin,albumin human|igm-enriched intravenous immunoglobulins,Drug,critical illness|critical illness polyneuropathy|critical illness polyneuropathy and/or myopathy|multiple organ failure|muscular diseases|myopathy|sepsis|sirs,polyneuropathies,Neuromuscular Diseases
9078,NCT01867775,mirtazapine,mirtazapine,Drug,alzheimer disease|alzheimers disease|sleep wake disorders,alzheimer disease|sleep wake disorders,Diseases Category|Neurodegenerative Diseases
9079,NCT01868048,nabiximols oromuc|sativex,sativex,Drug,multiple sclerosis|spasticity,multiple sclerosis,Demyelinating Diseases
9080,NCT01868191,benfotiamine,benfotiamine,Drug,diabetic neuropathies|diabetic sensomotoric neuropathy|neuropathic|sensorimotor diabetic polyneuropathy|type 1 or 2 diabetes mellitus,diabetic neuropathies,Neuromuscular Diseases
9081,NCT01868269,captopril|corticosteroid|dexamethasone|rituximab,dexamethasone and cyclophosphamide|dexamethasone acetate|dexamethasone and rituximab,Drug,dancing eye syndrome|des|om|opsoclonus-myoclonus syndrome,opsoclonus-myoclonus syndrome,Neurologic Manifestations
9082,NCT01869374,,rul ect,Biological,depression|major depressive episode,bipolar disorder|depression,Psychiatry and Psychology Category
9083,NCT01869478,alteplase|recombinant tissue plasminogen activator,intravenous thrombolysis,Drug|Device,acute ischemic stroke|ischemic stroke,stroke,Central Nervous System Diseases
9084,NCT01869569,pregabalin,pregabalin,Drug,neuralgia|neuropathic pain|radiotherapy-related|radiotherapy-related neuropathic pain,neuropathic pain|neuralgia,Neuromuscular Diseases
9085,NCT01870024,clonazepam|fosphenytoin|lorazepam,lorazepam|fosphenytoin|clonazepam,Drug,generalized convulsive status epilepticus|out-of-hospital generalized status epilepticus,status epilepticus|epilepsy,Central Nervous System Diseases|Neurologic Manifestations
9086,NCT01870206,opv|polio vaccine,trivalent opv sanofi pasteur|trivalent opv birmex,Biological,paralysis|poliomyelitis|poliovirus,poliomyelitis,Neuromuscular Diseases
9087,NCT01870999,aripiprazole,aripiprazole im depot|aripiprazole tablets,Drug,schizophrenia,schizophrenia,Diseases of the nervous system
9088,NCT01871610,,[18f]av-45 pet amyloid binding imaging,Drug,"brain injuries, traumatic|dementia|mild traumatic brain injury|tbi","brain injuries, traumatic",Central Nervous System Diseases
9089,NCT01872598,done|gal|masitinib|memantine|riva,standard of care|masitinib,Drug,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
9090,NCT01873404,artemin|bg00010,bg00010,Drug,pain|painful lumbar radiculopathy,sciatica|radiculopathy,Diseases of the nervous system|Neuromuscular Diseases|Neuromuscular Diseases
9091,NCT01873547,,cell therapy,Biological,chronic spinal cord injury|spinal cord injuries,spinal cord injuries,"Trauma, Nervous System"
9092,NCT01873716,indocyanine green,indocyanine green,Drug,carotid artery|carotid endarterectomy|plaque,carotid stenosis,Central Nervous System Diseases
9093,NCT01874028,trientine dihydrochloride|triethylenetetramine,trientine dihydrochloride,Drug,hepatolenticular degeneration,hepatolenticular degeneration,Central Nervous System Diseases
9094,NCT01874145,glatiramer acetate,ga 20 mg/ml|ga 40 mg/ml,Drug,"multiple sclerosis, relapsing-remitting|relapsing-remitting multiple sclerosis","relapsing-remitting multiple sclerosis|multiple sclerosis, relapsing-remitting",Demyelinating Diseases
9095,NCT01874340,ain457|secukinumab,ain457,Drug,relapsing multiple sclerosis,multiple sclerosis,Demyelinating Diseases
9096,NCT01874756,antipsychotic|ly500307|selective erβ agonist|selective estrogen receptor beta agonist,ly500307 150mg|ly500307 75mg|ly500307 25mg,Drug,cognitive impairment|negative|schizophrenia,schizophrenia,Diseases of the nervous system
9097,NCT01874847,melatonin,melatonin|sugar pill,Dietary Supplement,mild traumatic brain injury|mtbi|post-concussion syndrome,"brain injuries, traumatic|concussion",Central Nervous System Diseases|Diseases of the nervous system
9098,NCT01874951,antidepressant|antidepressants|ld|naltrexone,naltrexone,Drug,antidepressant therapy|breakthrough depression|breakthrough symptoms of major depressive disorder on|depression|major depressive disorder,depressive disorder,Psychiatry and Psychology Category
9099,NCT01875445,inositol,inositol,Drug,attention deficit-hyperactivity disorder|compulsive hair pulling|trichotillomania,trichotillomania,Diseases of the nervous system
9100,NCT01875601,cyclophosphamide|rhil15,recombinant human interleukin-15 (rhil-15)|nk cell infusion,Biological,refractory malignant solid tumors|refractory pediatric malignant solid tumors|refractory solid tumors|solid tumors,brain neoplasms,Nervous System Neoplasms
9101,NCT01875822,antipsychotic therapy|curcumin|curcumin c-3 complex,super-curcumin,Dietary Supplement,negative|schizophrenia,schizoaffective disorder|psychotic disorders|depression|schizophrenia,Psychiatry and Psychology Category|Diseases of the nervous system
9102,NCT01876355,alpha-2-adrenergic agonists|clonidine|two,sodiumchloride|clonidine,Drug,delirium|icu|intubated|mechanically ventilated|mechanically ventilated icu|ventilated critically ill,delirium,Diseases of the nervous system|Neurologic Manifestations
9103,NCT01876810,gemfibrozil,gemfibrozil,Drug,nicotine dependence|tobacco addiction|tobacco use disorder,tobacco use disorder|nicotine dependence,Diseases Category
9104,NCT01876823,acheis|antagonist|antidepressant|cholinesterase inhibitors|d|es-citalopram|escitalopram|memantine|methyl,memantine|es-citalopram,Drug,alzheimer disease|cognitive decline|cognitive impairment|dementia|dep-ci|dep-mci|depressed|depression|memory impairment|mild cognitive impairment,alzheimer disease,Neurodegenerative Diseases
9105,NCT01878136,alteplase,tissue plasminogen activator,Drug,aneurysmal subarachnoid hemorrhage|cerebral vasospasm|ventriculoperitoneal shunt-dependent hydrocephalus,subarachnoid hemorrhage|hydrocephalus,Central Nervous System Diseases|Diseases of the nervous system|Central Nervous System Diseases
9106,NCT01878513,risperidone,risperidone,Drug,psychotic|psychotic disorders,schizoaffective disorder|psychotic disorders|schizophrenia,Psychiatry and Psychology Category|Diseases of the nervous system
9107,NCT01878578,bia 2-093|eslicarbazepine acetate|phenytoin,phenytoin|eslicarbazepine acetate,Drug,,epilepsy,Central Nervous System Diseases
9108,NCT01878656,desflurane|sevoflurane,sevoflurane|desflurane,Drug,emergence delirium|orthognathic surgery|postoperative pain,emergence delirium,Neurologic Manifestations
9109,NCT01879202,methylphenidate,maltodextrin|methylphenidate modified release,Drug,fatigue|ms -|multiple sclerosis,multiple sclerosis,Demyelinating Diseases
9110,NCT01879241,rasagiline|riluzole,rasagiline,Drug,amyotrophic lateral sclerosis,amyotrophic lateral sclerosis,Central Nervous System Diseases
9111,NCT01879332,eslicarbazepine acetate,bia 2-093 3000 mg once daily|bia 2-093 3600 mg once daily,Drug,,epilepsy,Central Nervous System Diseases
9112,NCT01879345,bia 2-093,bia 2-093 - 2400 mg (group 2)|bia 2-093 - 1800 mg (group 1),Drug,,epilepsy,Central Nervous System Diseases
9113,NCT01879423,lamotrigine,lamotrigine compressed tablet 25mg|lamotrigine dispersible/chewable tablets 5mg*5,Drug,,epilepsy,Central Nervous System Diseases
9114,NCT01879722,tak-063,tak-063,Drug,stable schizophrenia,schizophrenia,Diseases of the nervous system
9115,NCT01879748,rasagiline,rasagiline,Drug,,parkinson disease,Central Nervous System Diseases
9116,NCT01880099,galantamine,galantamine 16mg|galantamine 8mg,Drug,smoking|tobacco use disorder,tobacco use disorder|nicotine dependence,Diseases Category
9117,NCT01880593,ketamine|lithium,ketamine|lithium,Drug,major depressive disorder|treatment-resistant depression,depression,Psychiatry and Psychology Category
9118,NCT01880749,everolimus,everolimus,Drug,"meningioma|neurofibromatosis 2|neuroma, acoustic|sporadic vs","meningioma|neuroma, acoustic|neurofibromatosis 2",Nervous System Neoplasms|Cranial Nerve Diseases
9119,NCT01880957,lamotrigine|lithium,lamotrigine|lithium,Drug,bipolar disorder|bipolar disorder patients|depressive disorder|major depressive episode,depressive disorder|bipolar disorder,Psychiatry and Psychology Category
9120,NCT01881633,isu302,isu302,Drug,,gaucher disease,Central Nervous System Diseases
9121,NCT01881763,ketamine|meth|methohexital,ketamine|methohexital,Drug,depressed|electroconvulsive therapy,depressive disorder|bipolar disorder,Psychiatry and Psychology Category
9122,NCT01882010,sargramostim,sargramostim,Drug|Diagnostic Test,parkinson disease|parkinson's patients|pd,parkinson disease,Central Nervous System Diseases
9123,NCT01882062,,triheptanoin 1g/kg/day,Drug,huntington disease,huntington disease,Neurodegenerative Diseases
9124,NCT01882400,bisphosphonate,bisphosphonate treatment,Drug,dyst|fragility fractures|muscular dystrophies|muscular dystrophy|pain|scoliosis,muscular dystrophies|muscular dystrophy,Neuromuscular Diseases
9125,NCT01882556,bonta|botulinum toxin|botulinum toxin-type a,onabotulinumtoxina,Drug,arm flexor spasticity|limb|pain|spasticity|stroke,muscle spasticity|stroke,Central Nervous System Diseases|Neurologic Manifestations
9126,NCT01883505,carbidopa|ld|levodopa|nd0612|pyrimethamine,levodopa and carbidopa,Drug,motor fluctuations|parkinson disease|treated,parkinson disease,Central Nervous System Diseases
9127,NCT01883648,,coconut oil beverage,Drug,mild to moderate alzheimer's disease,alzheimer disease,Neurodegenerative Diseases
9128,NCT01883661,,bmmnc,Biological,multiple sclerosis,multiple sclerosis,Demyelinating Diseases
9129,NCT01883674,essential amino acids,,Other,loss of muscle mass|low muscle mass|sarcopenic,sarcopenia,Neurologic Manifestations
